smiles,cluster_id2
COC1=CC(F)=C(I)C=C1C(=O)N1CCCC(N2CCCC2=O)CC1,65053
COC1=CC(F)=C(I)C=C1C(=O)N1CCCC(N2CCCCC2=O)C1,65053
COC1=CC(F)=C(I)C=C1C(=O)N1CCCN(C2CCCC2O)CC1,65053
O=C(C1=CC=CS1)N1CCC2(CC2C(=O)N2CCC(CO)=C(F)C2)C1,65053
COC1=CC=C(N2CCN(C(=O)[C@@H]3CCCC(F)(F)C3)CC2=O)C=C1,65053
COC1=CC=C(N2CCN(C(=O)[C@@H]3CCC[C@H](O)C3)CC2)C=C1F,65053
COC1=CC=C(N2CCN(C(=O)[C@@H]3C[C@@H]4[C@H](C3)C4(F)F)CC2)N=C1,65053
COC1=CC=C(N2CCN(C(=O)[C@@H]3C[C@H](N)CCS3)CC2)C=C1F,65053
COC1=CC=C(N2CCN(C(=O)[C@@H]3C[C@H]4C[C@@H]3CC4=O)CC2)C=C1F,65053
COC1=CC=C(N2CCN(C(=O)[C@@]3(F)C[C@H]4C=C[C@@H]3C4)CC2=O)C=C1,65053
COC1=CC=C(N2CCN(C(=O)[C@H]3C4CC[C@H]3CC4(F)F)CC2=O)C=C1,65053
COC1=CC=C(N2CCN(C(=O)[C@H]3CCCC[C@@H]3O)CC2)C=C1F,65053
COC1=CC=C(N2CCN(C(=O)[C@H]3[C@H]4CCC(F)(F)[C@H]43)CC2)N=C1,65053
COC1=CC=C(N2CCN(C(=O)[C@]3(F)C[C@H]4CC[C@@H]3C4)CC2=O)C=C1,65053
CC1CC2(C1)CC(C(=O)N1CCN(S(=O)(=O)C3=C(F)C=CC=C3F)CC1)C2,65053
CC1CC2(C1)CC(C(=O)N1CCN(S(=O)(=O)C3=CC=C(F)C=C3F)CC1)C2,65053
O=C(C1=CC=CS1)N1CCN(C2=C(N3CCC(C(F)F)C3)C(=O)C2=O)CC1,65053
CSC1=CC(Cl)=CC(C(=O)N2CCC(N3C(=O)CCCC3=O)CC2)=C1,65053
CSC1=CC(Cl)=CC(C(=O)N2CCC(N3CCN(C)C(=O)C3)CC2)=C1,65053
COC1=CC=C(N2CCN(S(=O)(=O)C3C4CCCCC43)CC2)C=C1F,65053
COC1=CC=C(N2CCN(S(=O)(=O)C3CC4(CC4)C3)CC2)C=C1F,65053
COC1=CC=C(N2CCN(S(=O)(=O)C3CCCCC3C)CC2)C=C1F,65053
CSC1=CC(F)=CC=C1C(=O)N1CC2CC(C1)CN(S(=O)(=O)C1=CSC=C1)C2,65053
CSC1=CC(F)=CC=C1C(=O)N1CCC(N2CCN(C)C(=O)C2)CC1,65053
COC1=CC(F)=C(S(=O)(=O)N2CC3CCCCN3C3=CC=CC=C32)C=C1F,65053
CSC1=CC(F)=CC=C1C(=O)N1CC[C@H]2CN(S(=O)(=O)C3CC3)C[C@H]2C1,65053
CSC1=CC(F)=CC=C1C(=O)N1[C@@H]2CC[C@H]1CN(S(=O)(=O)C1CC=CC1)C2,65053
CSC1=CC(F)=CC=C1C(=O)N1[C@@H]2CC[C@H]1CN(S(=O)(=O)C1CCC1)C2,65053
COC1=CC(F)=C(S(=O)(=O)N2CCC(C3=NC4=C(CCCC4)S3)CC2)C=C1Br,65053
COC1=CC(F)=C(S(=O)(=O)N2CCC(C3=NC4=C(CCCC4)S3)CC2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCC(C3CCCCC3)CC2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCC(C3CCCCO3)CC2)C=C1Br,65053
COC1=CC(F)=C(S(=O)(=O)N2CCC(C3CCCOC3)CC2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCC(C3CCNCC3)CC2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCC(C3CCOCC3)CC2)C=C1Br,65053
COC1=CC(F)=C(S(=O)(=O)N2CCC(N3CCCCC3)CC2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCC3(CC2)OCCC2=C3SC(Cl)=C2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCC3(CCCCC3)CC2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCC3C(CCCN3C3CC3)C2)C=C1Br,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCCCC3)C2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCCCC3)C2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCCCN3)C2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCCCN3)C2)C=C1Br,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCCCN3)C2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCCCO3)C2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCCNC3)C2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCCNC3)C2)C=C1Br,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCCNC3)C2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCN(C)CC3)C2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCNCC3)C2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCNCC3)C2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(C3CCOCC3)C2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC(N3CCCCC3)C2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC2C2CCCCCC2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC3(CCCCC3)C2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC3(CCCCC3)C2)C=C1Br,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCC3(CCN(C)CC3)CC2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCCC(C3CCOC3)C2)C=C1Br,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCCC(C3CCOC3)C2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCCC23CCCCC3)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCCC23CCCCC3)C=C1Br,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCCC23CCCCC3)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCCC2C2CCCCC2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCCC2C2CCCCN2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCCC2C2CCCNC2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCCC2C2CCCNC2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCCC3(CCCC3)C2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCCN(C3CCCC3)CC2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCN(C3CCCCCC3)CC2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCN([C@H]3C[C@H]4CC[C@@H]3C4)CC2)C=C1Br,65053
COC1=CC(F)=C(S(=O)(=O)N2CCN3C4=CC=CC=C4CCC3C2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCN3CC4=CC=CC=C4CC3C2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCN3CC4=CC=CC=C4CC3C2)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCN3CCC4=CC=CC=C4C3C2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCN3CCCC3C23CCC3)C=C1F,65053
COC1=CC(F)=C(S(=O)(=O)N2CCOC(C3CC3)(C3CC3)C2)C(F)=C1,65053
COC1=CC(F)=C(S(=O)(=O)N2CCOC(C3CCCCC3)C2)C=C1F,65053
COC1=CC(F)=C([N+](=O)[O-])C(N2CCC(C3CCCCC3)CC2)=C1,65053
COC1=CC(F)=C2CCN(C(=O)C3(C(=O)N4CCCC4)CC3)CC2=C1,65053
COC1=CC(F)=C2CCN(C(=O)C3(N4CCCCC4=O)CC3)CC2=C1,65053
CC1CC2(C1)NC(=O)N(C1=CC=C(OC3CCCC3)C(F)=C1)C2=O,65053
COC1=CC(F)=C2CCN(C(=O)C3CC(=O)N(C4CC4)C3)CC2=C1,65053
COC1=CC(F)=C2CCN(C(=O)C3CCN(C4CC4)C3=O)CC2=C1,65053
COC1=CC(F)=C2CCN(C(=O)CN3CCCCCCC3=O)CC2=C1,65053
COC1=CC(F)=C2CCN(C(=O)[C@@H]3CCCN3C(=O)C3CC3)CC2=C1,65053
COC1=CC(F)=C2CCN(C3=CC4=C(C=C3F)S(=O)(=O)CCC4=O)CC2=C1,65053
CC1=CC=C(N2C=NC3=C2CCN(S(=O)(=O)CC2CC(F)(F)C2)C3)C=C1,65053
CC1=CC=C(N2CC(C(=O)N3CCCC(CO)CC3)CC2=O)C=C1F,65053
CC1=CC=C(N2CC(C(=O)N3CCSCC(CO)C3)CC2=O)C=C1F,65053
CC1=CC=C(N2CC(C(=O)N3CC[C@H]4[C@H](CO)[C@H]4C3)CC2=O)C=C1F,65053
COC1=CC(F)=CC(C(=O)N2CC3CC(C2)N(C(=O)C2=CCSC2)C3)=C1,65053
COC1=CC(F)=CC(C(=O)N2CC3CC2CN(C(=O)C2=CSC=C2)C3)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCC(N3CCC(O)CC3)CC2)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCC(N3CCCCC3=O)CC2)=C1,65053
COC1=NC(Cl)=CC=C1C(=O)N1CCCCC1C1CCCCC1O,65053
CC1=CC=C(N2CC(C(=O)OC3CCCCCC3=O)CC2=O)C=C1F,65053
O=C(CC1CCS(=O)(=O)C1)N1CCC(C2=NC(C3=CC=C(F)C=C3F)=CS2)CC1,65053
O=C(CC1CCS(=O)(=O)C1)N1CCC2=C(C1)SC(C1=CC=C(F)C=C1F)=N2,65053
O=C(CC1CCS(=O)(=O)C1)N1CCCC(C2=CSC(C3=CC=C(F)C(F)=C3)=N2)C1,65053
O=C(CC1CCS(=O)(=O)C1)N1CCCC(C2=NC(C3=CC=C(F)C=C3F)=CS2)C1,65053
O=C(CC1CCS(=O)(=O)C1)N1CCC[C@H]1C1=CSC(C2=CC=C(F)C(F)=C2)=N1,65053
COC1=CC(F)=CC(C(=O)N2CCC3(CCCCN(C(C)=O)C3)C2)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCC3C(CCC(=O)N3C3CC3)C2)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCCC(C(=O)N3CCCCC3)C2)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCCN(C(=O)C34CSCC3C4)CC2)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCCN(C(=O)C3SCCS3)[C@@H](C)C2)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCCN(C3CCCC3O)CC2)=C1,65053
COC1=NC(Cl)=CC=C1C1CCN(C(=O)[C@@H]2CCC[C@H](O)C2)CC1,65053
COC1=NC(Cl)=CC=C1C1CCN(C(=O)[C@H]2C[C@@]23CCC3=O)CC1,65053
CC1=CC=C(N2CC(C(=O)O[C@@H]3CCCC34CC4)CC2=O)C=C1F,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCC(=CC2=CC=C(F)C(F)=C2)CC1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCC(C2=C(F)C=CC=C2F)CC1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCC(C2=CC(F)=CC(F)=C2)CC1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCC(C2=CC=C(Cl)C=C2F)CC1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCC(C2=CC=C(F)C(F)=C2)CC1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCC(C2=CC=C(F)C=C2F)CC1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCC1C1=CSC(C2=CC=C(F)C=C2F)=N1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCCCC1C1=CC=C(F)C=C1F,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCC[C@H]1C1=CSC(C2=CC(F)=CC=C2F)=N1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCN(C2=C(Cl)C(Cl)=CC=C2)CC1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCN(C2=C(F)C=CC=C2F)CC1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCN(C2=CC(F)=CC(F)=C2)CC1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCN(C2=CC(F)=CC=C2F)CC1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCN(C2=CC=C(Br)C=C2F)CC1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCN(C2=CC=C(F)C(Cl)=C2)CC1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCN(C2CC2)C2=C1C=CC=C2F,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCOC(C2=CC=C(F)C(Cl)=C2)C1,65053
O=C(CC1CCS(=O)(=O)CC1)N1CCOC2=CC=CC=C2C1C(F)F,65053
O=C(CC1CCS(=O)(=O)CC1)N1C[C@H](F)C[C@H]1C1=CSC(C2=CC(F)=CC=C2)=N1,65053
COC1=CC(F)=CC(C(=O)N2CCN(C(=O)C3CC=CCC3)CC2)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCN(C(=O)C3CCSCC3)C3CC32)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCN(C(=O)C3SCCCS3)CC2C)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCN(C(=O)C3SCCCS3)[C@@H](C)C2)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCN(C(=O)[C@H]3CC[C@H]4C[C@H]43)CC2)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCN(C3CCCN(C)C3)CC2)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCN(C3CCN(C)CC3)CC2)=C1,65053
COC1=CC(F)=CC(C(=O)N2CCN([C@@H]3CCCC[C@H]3O)CC2)=C1,65053
COC1=CC(F)=CC(C(=O)N2C[C@@H]3CN(C(=O)C4CCC4)C[C@@H]3C2)=C1,65053
COC1=NC(Cl)=CC=C1C1CN(C(=O)C2CC23CCC(=O)CC3)C1,65053
COC1=NC(Cl)=CC=C1C1CN(C(=O)C2CC3CSCC(C2)C3=O)C1,65053
CC1=CC=C(N2CCC(C(=O)OC3CC(F)(F)CCC3=O)CC2)N=C1,65053
COC1=CC(F)=CC(C(=O)N2[C@@H]3CC[C@H]2CN(C(=O)C2=CSC=C2)C3)=C1,65053
O=C(CC1CCSC1)N1CCCN(C(=O)C2=CC(F)=C(O)C(F)=C2)CC1,65053
O=C(CC1CCSC1)N1CCN(C(=O)C2=C(F)C(O)=C(F)C=C2)C2CC21,65053
O=C(CC1CCSC1)N1CCN(C(=O)C2=CC(F)=CC=C2F)CC(O)C1,65053
O=C(CC1CCSC1)N1CCN(C(=O)C2=CC(O)=CC(F)=C2)C2CC21,65053
O=C(C1=CC=NC=C1)N1CC[C@H]2[C@@H](C1)[C@@H]2C(=O)N1CCC(F)(CF)C1,65053
O=C(C1=CC=NC=C1)N1C[C@@H]2[C@H](C1)[C@H]2C(=O)N1CCC(F)(CF)CC1,65053
CSC1=CC=C(Br)C=C1C(=O)N1CCC(N2C(=O)CCCC2=O)CC1,65053
CC1CC2=C(C=CC=C2Br)N1C(=O)CC1=CC=C(S(=O)(=O)N2CCCCC2)S1,65053
O=C(C1=CC=NC=C1Cl)N1C2CCCC1CN(C(=O)C1(CF)CC1)C2,65053
O=C(CC1CCSCC1)N1CCN(C(=O)C2=C(F)C(O)=CC=C2F)CC1,65053
CC1CC2=C(C=NN2)CN(S(=O)(=O)C[C@H]2[C@H](C3=CC=CC=C3)C2(F)F)C1,65053
O=C(C1=CC=NC=C1Cl)N1CC[C@H]2[C@@H](C1)[C@@H]2C(=O)N1CCC(CF)C1,65053
O=C(C1=CC=NC=C1Cl)N1C[C@H]2CCN(C(=O)C3(CF)CC3)C[C@H]2C1,65053
CC1CC2=C(F)C(Br)=CC=C2CN1S(=O)(=O)C1=CC=NN1CC1CCC1,65053
CC1CC2=CC(C(=O)CN3CCSCC3C3CC3)=CC=C2N1S(C)(=O)=O,65053
O=C(C1=CC=NC=C1F)N1C2CCC1CN(C(=O)C1(CF)CC1)C2,65053
O=C(C1=CC=NC=C1F)N1C2CCCC1CN(C(=O)C1(CF)CC1)C2,65053
O=C(C1=CC=NC=C1F)N1CC2CCC(C1)N2C(=O)C1CC(CF)C1,65053
CC1CC2=CC(C(=O)N3CCCC(C4CC4)C3)=CC=C2N1S(C)(=O)=O,65053
O=C(C1=CC=NC=C1F)N1CCC2CC21C(=O)N1CCC(CF)CC1,65053
O=C(C1=CC=NC=C1F)N1CCC2CC21C(=O)N1CCCC(CF)C1,65053
O=C(C1=CC=NC=C1F)N1CCC2CC21C(=O)N1CCCCC1CF,65053
O=C(C1=CC=NC=C1F)N1CCN(C(=O)C(F)=CC2CC2)C2(CC2)C1,65053
O=C(C1=CC=NC=C1F)N1C[C@@H](F)C[C@H](NC(=O)C23CSCC2C3)C1,65053
O=C(C1=CC=NC=C1F)N1C[C@@H]2[C@H](C1)[C@H]2C(=O)N1CCCCC1CF,65053
O=C(C1=CC=NC=C1F)N1C[C@H]2C[C@@]2(C(=O)N2CCCCC2CF)C1,65053
O=C(C1=CC=NC=C1F)N1[C@H]2CC[C@@H]1[C@@H](F)[C@H](NS(=O)(=O)C1CC=CC1)C2,65053
O=C(CC1CCSCC1)OC1CCCN(C2=CC=C(F)C(F)=C2)C1=O,65053
COC1=CC(F)=CC(C2CCCN(C(=O)C3=CC(=O)CCC3)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(C(=O)C3CC(=O)CC(=O)C3)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(C(=O)C3CCC(=O)N(C)C3)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(C(=O)C3CCCC(=O)N3C)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(C(=O)C3CCCN(C)C3=O)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(C(=O)C3CCN(C)C(=O)C3)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(C(=O)C3CCNC(=O)C3)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(C(=O)[C@H]3CCCC(=O)N3)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(C3=C(N4CCC(F)C4)C(=O)C3=O)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(S(=O)(=O)C3CCCC(C)C3)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(S(=O)(=O)C3CCCCC3C)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(S(=O)(=O)N3CC4CCC3C4)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(S(=O)(=O)N3CCC(C)CC3)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(S(=O)(=O)N3CCC(Cl)CC3)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(S(=O)(=O)N3CCC4CC43)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(S(=O)(=O)N3CCCC(C)C3)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(S(=O)(=O)N3CCCCC3C)C2)=C1,65053
COC1=CC(F)=CC(C2CCCN(S(=O)(=O)N3C[C@H]4CC[C@H]4C3)C2)=C1,65053
CC1=CC=C(N2CCC(NS(=O)(=O)C3CCC4C3C4(F)F)CC2)N=C1,65053
CC1=CC=C(N2CCC(OC(=O)C34CCCC3C(F)(F)C4)C2=O)C=C1,65053
CC1=CC=C(N2CCC(OC(=O)C3CC4CSCC(C3)C4(F)F)C2=O)C=C1,65053
CC1=CC=C(N2CCC(OC(=O)C3CCCCC(=O)C3)C2=O)C=C1,65053
CC1=CC=C(N2CCC(OC(=O)C3CCCCC(F)(F)C3)C2=O)C=C1,65053
CC1=CC=C(N2CCC(OC(=O)C3CCCCC34CC4(F)F)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(N(C)C3CCC(=O)N(C)C3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(N3CCC(F)=C(C(=O)O)C3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(N3CCC(OC(F)F)CC3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(N3CCCC(S(C)(=O)=O)C3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(N3CCC[C@H](OC(F)F)C3)C2=O)C=C1,65053
CC1=CC=C(C)C(C2CN(S(=O)(=O)N3CCC(Cl)CC3)C(C)CO2)=C1,65053
CSC1=CC=C(C(=O)N2CCC(N3CCCNC3=O)CC2)C(F)=C1F,65053
CSC1=CC=C(C(=O)N2CCC(N3CCN(C)C(=O)C3)CC2)C=C1Br,65053
CSC1=CC=C(C(=O)N2CCC(N3CCNC(=O)C3)CC2)C(F)=C1F,65053
CSC1=CC=C(C(=O)N2CCC(N3CCOCC3=O)CC2)C(F)=C1F,65053
CC1=CC=C(N2CCCC(OC(=O)C3(F)CCCN(C)C3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)C3(F)CCN(C)CC3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)C34CCC(C3)C(F)(F)C4)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)C3CC4(C3)CC(F)(F)C4)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)C3CCC(=O)CC3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)C3CCC(F)(F)CC3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)C3CCC(F)(F)CO3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)C3CCC(F)CC3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)C3CCCC(=O)C3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)C3CCCC(F)(F)C3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)C3CCCCC(F)(F)C3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)C3CCCCC3(F)F)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)[C@H]3CCCC(F)(F)C3)C2=O)C=C1,65053
CC1=CC=C(N2CCCC(OC(=O)[C@H]3C[C@@H]4C[C@H]3CC4(F)F)C2=O)C=C1,65053
CC1CC2=CC(F)=C(F)C=C2CN1S(=O)(=O)C1=CN(CC2CCC2)N=C1,65053
CC1CC2=CC(F)=CC=C2C(C)N1S(=O)(=O)C1=CN(CC2CCC2)N=C1,65053
CC1(CF)CN(C(=O)[C@@H]2[C@H]3CCN(C(=O)C4=CC=CN=C4)C[C@H]32)C1,65053
O=C(C1=CCC2CCC1N2C(=O)C(O)C1CC1)N1CCC=C(F)C1,65053
CC1CC2=CC(F)=CC=C2CN1C(=O)CC1=CC=C(S(=O)(=O)N2CCCC2)S1,65053
CSC1=CC=C(C(=O)N2CCN(C(=O)[C@]3(Cl)[C@H]4CCC(=O)[C@H]43)CC2)C=C1,65053
CC1CC2=CC(F)=CC=C2N1C(=O)CN1CCN(C(=O)C2CC2)CC1,65053
CSC1=CC=C(C(=O)N2CCOCC23COCCN(C)C3)C(F)=C1F,65053
CC1CC2=CC(S(=O)(=O)N3CCN(CC4=CC=C(Br)S4)CC3)=CC(Cl)=C2O1,65053
O=C(CC1CNCCS1(=O)=O)N1CCC(C2=CC=C(Cl)C=C2F)CC1,65053
CSC1=CC=C(C(=O)N2CC[C@H]3CN(S(=O)(=O)C4=CC=CC=C4C)C[C@H]3C2)S1,65053
COC1=CC(F)=CC(CN2C(=O)N[C@H](C3=CCC4CC4C3)C2=O)=C1,65053
O=C(C1=CCCC1)N1CCC(C(=O)N2C[C@@H]3[C@@H](CO)[C@@H]3C2)=C(F)C1,65053
COC1=CC(F)=CC(F)=C1C(=O)N1CCC(N2CCC(O)CC2)CC1,65053
CSC1=CC=C(C(=O)N2C[C@H]3CCN(S(=O)(=O)C4(C)CC4)C[C@H]3C2)C=C1,65053
COC1=CC(F)=CC(F)=C1C(=O)N1CCCC(N2CCCCC2=O)C1,65053
COC1=CC(F)=CC(F)=C1C(=O)N1CCN([C@@H]2CCCC[C@H]2O)CC1,65053
CC1=CC=C(N2CCCS2(=O)=O)C(C(=O)N2CCC(C3CC(F)(F)C3)C2)=C1,65053
CC1=CC=C(N2CCCS2(=O)=O)C(C(=O)N2CCCC(C3CC3(F)F)C2)=C1,65053
CC1=CC=C(N2CCCS2(=O)=O)C(C(=O)N2C[C@H]3C[C@@H](C2)[C@H](C(F)F)C3)=C1,65053
CC1=CC=C(N2CCCS2(=O)=O)C(C(=O)N2C[C@H]3C[C@H](CF)[C@H](C3)C2)=C1,65053
CC1=CC=C(N2CCCS2(=O)=O)C(C(=O)OC2CCCCC(F)(F)C2)=C1,65053
CC1=CC=C(N2CCCS2(=O)=O)C(C(=O)OC[C@H]2[C@@H]3CC=CC[C@@H]32)=C1,65053
O=C(C1=CCCC1)N1CCCN(C(=O)C2=C(F)C(O)=CC=C2F)CC1,65053
O=C(C1=CCCC1)N1CCN(C(=O)C2=C(Cl)C=CC=C2F)CC(O)C1,65053
O=C(C1=CCCC1)N1CCN(C(=O)C2=CC(F)=CC(Cl)=C2)CC(O)C1,65053
O=C(C1=CCCC1)N1CCN(C(=O)C2=CC(F)=CC=C2Cl)CC(O)C1,65053
O=C(C1=CCCC1)N1CCN(C(=O)C2=CC=C(Cl)C(F)=C2)CC(O)C1,65053
O=C(C1=CCCC1)N1CC[C@H]2CN(S(=O)(=O)C3=CC(F)=CC=C3F)C[C@H]2C1,65053
O=C(C1=CCCC1)N1CC[C@H]2[C@@H](C1)[C@@H]2NS(=O)(=O)C1=C(F)C(F)=CC=C1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCC(C2=NC3=C(CCCC3)S2)CC1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCC(C2CCCCC2)CC1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCC(C2CCCCO2)CC1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCC(C2CCCNCC2)CC1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCC(C2CCCOC2)CC1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCC(C2CCOCC2)CC1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCC2(CCCCC2)CC1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCC2(CCCCCC2)C1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCCC(C2=NC3=C(CCC3)S2)C1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCCC(C2CCCCO2)C1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCCC(C2CCCNC2)C1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCCC(C2CCNCC2)C1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCCC(C2CCOCC2)C1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCCC1C1CCCCCC1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCCC2(CCCC2)CC1,65053
COC1=CC(F)=CC(F)=C1S(=O)(=O)N1CCCC2(CCCCC2)C1,65053
